Course Code,Department,Course Name,Study Hours per Week,Average GPA Received,Average Letter Grade Received
BILD 3,BILD,Organismic&Evolutionary Biol,5.281602564102564,2.9669333333333334,B- (2.7)
BILD 30,BILD,Biol of Plagues:Past & Present,4.761666666666667,3.1,B (3.0)
BILD 32,BILD,Intro to Cancer Biology,4.5,3.0566666666666666,B (3.0)
BILD 36,BILD,AIDS Science and Society,6.85125,2.84,B- (2.7)
BILD 38,BILD,Dementia Science and Society,3.5749999999999997,3.4966666666666666,B+ (3.3)
BILD 4,BILD,Introductory Biology Lab,3.3631884057971013,3.646818181818182,B+ (3.3)
BILD 42,BILD,Our Sustainable Future,4.95,3.3366666666666664,B+ (3.3)
BILD 44,BILD,Changing World,3.5149999999999997,2.98,B- (2.7)
BILD 46,BILD,Eco: Changing Planet,3.31,3.535,B+ (3.3)
BILD 5,BILD,Data Analysis/Design for Bio,4.9783333333333335,3.4516666666666667,B+ (3.3)
BILD 51,BILD,Q-Bio Lab,8.9,3.8,A- (3.7)
BILD 60,BILD,Biology and Diversity,4.2,3.715,A- (3.7)
BILD 60,BILD,DEI in Relation to Human Bio,3.9336842105263155,3.6921052631578952,B+ (3.3)
BILD 61,BILD,Biology Race and Society,6.24,3.41,B+ (3.3)
BILD 62,BILD,Intro to Python for Biologists,4.973333333333334,3.3966666666666665,B+ (3.3)
BILD 7,BILD,The Beginning of Life,3.9726086956521742,3.1617391304347824,B (3.0)
BILD 70,BILD,Genomics Research Init Lab I,2.315,3.99,A- (3.7)
BILD 71,BILD,Genomics Research Initiative,4.6,3.815,A- (3.7)
BILD 80,BILD,Job Intern Prep:Job App,2.6849999999999996,3.83,A- (3.7)
BILD 81,BILD,Job Intern Prep:Interview,2.29,3.87,A- (3.7)
BILD 83,BILD,Business Comm for Bio Sci,2.07,4.0,A+/A (4.0)
BILD 84R,BILD,Career Exploration in Bio Sci,1.74,3.91,A- (3.7)
BIMM 100,BIMM,Molecular Biology,6.69504424778761,2.8624299065420558,B- (2.7)
BIMM 101,BIMM,Recombinant DNA Techniques,6.473662551440329,3.386196581196581,B+ (3.3)
BIMM 108,BIMM,Adventures/Chromatin/Gene Expr,3.53,3.59,B+ (3.3)
BIMM 108,BIMM,Chromatin Structure & Dynamics,3.225,3.525,B+ (3.3)
BIMM 110,BIMM,Molecular Basis/Human Disease,5.961016949152542,3.1557627118644067,B (3.0)
BIMM 112,BIMM,Regulatn/Eucarytc Gene Exp,5.194545454545454,3.494545454545454,B+ (3.3)
BIMM 112,BIMM,Regulatn/Gene Act/Eucarytc Cel,4.756666666666667,3.3633333333333333,B+ (3.3)
BIMM 114,BIMM,Virology,6.777222222222223,2.7644444444444445,B- (2.7)
BIMM 116,BIMM,Circadian Rhythms-Bio Clocks,5.756923076923077,2.9123076923076923,B- (2.7)
BIMM 116R,BIMM,Circadian Rhythms-Bio Clocks,5.77,3.54,B+ (3.3)
BIMM 118,BIMM,Pharmacology,6.991333333333333,3.1726666666666667,B (3.0)
BIMM 120,BIMM,Bacteriology,5.497391304347826,2.941,B- (2.7)
BIMM 120,BIMM,Microbiology,5.686521739130434,3.3154545454545454,B+ (3.3)
BIMM 121,BIMM,Laboratory in Microbiology,7.768241758241758,3.1754117647058826,B (3.0)
BIMM 121,BIMM,Microbiology Laboratory,6.0260606060606055,3.6966666666666663,B+ (3.3)
BIMM 122,BIMM,Microbial Genetics,5.915625,3.259375,B (3.0)
BIMM 124,BIMM,Medical Microbiology,7.8605,2.9965,B- (2.7)
BIMM 126,BIMM,Marine Microbiology,4.053333333333334,2.8966666666666665,B- (2.7)
BIMM 127,BIMM,Marine Microbiology Lab,7.385000000000001,3.3833333333333333,B+ (3.3)
BIMM 130,BIMM,Microbial Physiology,6.812857142857142,3.184,B (3.0)
BIMM 134,BIMM,Biology of Cancer,6.473809523809523,3.1435,B (3.0)
BIMM 140,BIMM,Quantitative Principles in Bio,4.433076923076923,3.55,B+ (3.3)
BIMM 143,BIMM,Bioinformatics Laboratory,6.917692307692307,3.6612,B+ (3.3)
BIMM 162,BIMM,3D Elctron Microscopy/Macromol,5.630000000000001,3.52,B+ (3.3)
BIMM 164,BIMM,Structural Biology of Viruses,5.004,3.1500000000000004,B (3.0)
BIMM 170,BIMM,Genomics Research Init Lab II,3.404,3.974,A- (3.7)
BIMM 171,BIMM,Genomics Research Initiative,2.925625,3.902142857142857,A- (3.7)
BIMM 171A,BIMM,Genomics Research Init Lab I,3.3000000000000003,3.8858333333333337,A- (3.7)
BIMM 171B,BIMM,Genomics Research Init Lab II,3.281,3.978,A- (3.7)
BIMM 171C,BIMM,Genomics Research Init Lab III,3.4,3.97,A- (3.7)
BIMM 172,BIMM,Genome Science,6.646000000000001,3.7199999999999998,A- (3.7)
BIMM 173,BIMM,Undergrad Resrch Explor/Genom,4.86,3.51,B+ (3.3)
BIMM 181,BIMM,Molecular Sequence Analysis,13.850769230769231,3.07,B (3.0)
BIMM 182,BIMM,Biological Databases,9.425714285714287,3.4859999999999998,B+ (3.3)
BIMM 185,BIMM,Bioinformatics Lab,9.903333333333334,3.5700000000000003,B+ (3.3)
BIMM 194,BIMM,Adv Topics-Molecular Bio,2.485274725274725,3.9161538461538465,A- (3.7)
BIPN 100,BIPN,Human Physiology I,7.787999999999999,2.8401428571428573,B- (2.7)
BIPN 100,BIPN,Mammalian Physiology I,7.747692307692309,2.692162162162162,C+ (2.3)
BIPN 102,BIPN,Human Physiology II,7.0712,3.0852,B (3.0)
BIPN 102,BIPN,Mammalian Physiology II,6.282727272727272,2.9013636363636364,B- (2.7)
BIPN 105,BIPN,Animal Physiology Lab,12.635178571428572,3.049107142857143,B (3.0)
BIPN 105,BIPN,Human Physiology Lab,11.408333333333333,2.9266666666666663,B- (2.7)
BIPN 106,BIPN,Comparative Physiology,5.950714285714286,2.9735714285714288,B- (2.7)
BIPN 108,BIPN,Biology and Med of Exercise,5.5,3.5433333333333334,B+ (3.3)
BIPN 108,BIPN,Intergrative Biol of Exercise,5.95,3.3,B+ (3.3)
BIPN 108,BIPN,Physiology of Exercise,6.255,3.2183333333333333,B (3.0)
BIPN 120,BIPN,Endocrinology,7.104545454545455,3.092,B (3.0)
BIPN 134,BIPN,Human Reproduction,6.989166666666667,3.215,B (3.0)
BIPN 140,BIPN,Cellular Neurobiology,7.3338596491228065,2.757543859649123,B- (2.7)
BIPN 142,BIPN,Systems Neurobiology,6.864210526315789,3.0588235294117645,B (3.0)
BIPN 144,BIPN,Developmental Neurobiology,5.75764705882353,3.1641176470588235,B (3.0)
BIPN 145,BIPN,Neurobiology Laboratory,7.265000000000001,3.5395238095238093,B+ (3.3)
BIPN 146,BIPN,Computational Cell Neurobio,8.085,3.615,B+ (3.3)
BIPN 146,BIPN,Computational Neurobiology,6.854444444444444,3.23,B (3.0)
BIPN 147,BIPN,Computational Systems Neurobio,6.279999999999999,3.51,B+ (3.3)
BIPN 148,BIPN,Cellular Basis Learning&Memory,6.085,3.182,B (3.0)
BIPN 150,BIPN,Diseases of the Nervous System,5.315714285714286,3.472571428571429,B+ (3.3)
BIPN 152,BIPN,Healthy and Diseased Brain,5.084444444444444,3.6333333333333337,B+ (3.3)
BIPN 154,BIPN,Neuro Stress & Mental Disorder,6.4075,3.1275,B (3.0)
BIPN 156,BIPN,Glial Neurobiology,5.1466666666666665,3.643333333333333,B+ (3.3)
BIPN 160,BIPN,Neuroanatomy,5.954,3.5700000000000003,B+ (3.3)
BIPN 162,BIPN,Neural Data Science,7.35,3.78,A- (3.7)
BIPN 164,BIPN,Comp Models in Neuro,7.733333333333333,3.0,B (3.0)
BIPN 189,BIPN,Brain Behavior and Evolution,4.76,3.365,B+ (3.3)
BIPN 194,BIPN,Adv Topics-Phys/Neuro,4.027333333333333,3.7941176470588234,A- (3.7)
BISP 170,BISP,Bioscholars Seminar,2.088,3.7714285714285714,A- (3.7)
BISP 194,BISP,Adv Topics in Modern Biology,2.937142857142857,3.8282608695652174,A- (3.7)
CAT 1,CAT,Culture Art & Technology 1,4.0116,3.5168,B+ (3.3)
CAT 1,CAT,Culture Art & Technology I,5.078367346938776,3.1244897959183673,B (3.0)
CAT 124,CAT,Sixth College Practicum,5.617045454545455,3.564,B+ (3.3)
CAT 125,CAT,Public Rhetoric & Prac Comm,3.192857142857143,3.6484615384615386,B+ (3.3)
CAT 125,CAT,Public Rhetoric & Pract Commun,4.3598412698412705,3.5122222222222224,B+ (3.3)
CAT 125,CAT,Sixth Practicum Writing,4.623333333333334,3.232666666666667,B (3.0)
CAT 125R,CAT,Pblc Rhetoric Prct Comm Online,4.383714285714286,3.6525714285714286,B+ (3.3)
CAT 125R,CAT,Pub Rhet & Prac Comm Online,3.742142857142857,3.786,A- (3.7)
CAT 2,CAT,Culture Art & Technology 2,4.1613043478260865,3.571304347826087,B+ (3.3)
CAT 2,CAT,Culture Art & Technology II,5.031020408163266,3.1020408163265305,B (3.0)
CAT 3,CAT,Culture Art & Technology III,4.16953125,3.4395238095238096,B+ (3.3)
CAT 3,CAT,Culture Art and Technology 3,3.3833333333333333,3.7900000000000005,A- (3.7)
CCS 101,CCS,Carbon Neutrality at UC,1.8225,3.89,A- (3.7)
CCS 102,CCS,Research Persp/Climate Change,1.2375,3.85,A- (3.7)
CCS 123,CCS,Policy\Politics Climate Change,2.83,3.8200000000000003,A- (3.7)
CENG 100,CENG,Material and Energy Balances,6.698421052631579,3.2041176470588235,B (3.0)
CENG 100,CENG,Process Modl&Computn/Chem Engn,7.7993749999999995,3.0073333333333334,B (3.0)
CENG 101A,CENG,Introductory Fluid Mechanics,11.325555555555557,2.977307692307692,B- (2.7)
CENG 101B,CENG,Heat Transfer,7.823478260869565,3.0627272727272725,B (3.0)
CENG 101C,CENG,Mass Transfer,7.959999999999999,3.17,B (3.0)
CENG 102,CENG,Chemical Engin Thermodynamics,8.531428571428572,3.1152380952380954,B (3.0)
CENG 113,CENG,Chemical Reaction Engineering,9.035714285714286,3.1066666666666665,B (3.0)
CENG 114,CENG,Prob and Stat Methods for Eng,6.992142857142857,3.2399999999999998,B (3.0)
CENG 120,CENG,Chemical Process Dynmics&Cntrl,8.3825,3.1075,B (3.0)
CENG 122,CENG,Separation Processes,8.27421052631579,3.203157894736842,B (3.0)
CENG 124A,CENG,Chem Plant & Process Design I,8.288333333333332,3.5416666666666665,B+ (3.3)
CENG 124B,CENG,Chem Plant & Process Design II,7.6379166666666665,3.705833333333333,A- (3.7)
CENG 134,CENG,Polymeric Materials,5.61,3.2310000000000003,B (3.0)
CENG 15,CENG,Engin. Comp Using MATLAB,5.791578947368421,3.3166666666666664,B+ (3.3)
CENG 157,CENG,Process Tech in Semiconductor,5.485714285714286,3.3985714285714286,B+ (3.3)
CENG 15R,CENG,Eng Comp Using MATLAB Online,5.775,3.205,B (3.0)
CENG 170,CENG,Experimental Methods/ChemEng,6.875,3.12,B (3.0)
CENG 175,CENG,NanoEngineering in Medicine,4.42,3.516666666666667,B+ (3.3)
CENG 176A,CENG,Chem Engineerng Process Lab I,9.68530612244898,3.5302222222222217,B+ (3.3)
CENG 176B,CENG,Chem Engineerng Process Lab II,8.207169811320755,3.6169811320754715,B+ (3.3)
CGS 100,CGS,Conceptlzg Gender:Theory&Methd,5.788461538461538,3.5155555555555558,B+ (3.3)
CGS 100A,CGS,Conceptualizing Gndr: Theories,4.295,3.6275,B+ (3.3)
CGS 100B,CGS,Conceptualizing Gndr: Methods,4.383333333333334,3.768,A- (3.7)
CGS 101,CGS,Gender & Globalization,4.7975,3.4633333333333334,B+ (3.3)
CGS 101,CGS,GenderModernity&Globalization,5.518666666666666,3.59,B+ (3.3)
CGS 102,CGS,Topics in Critical Gender Stds,5.278,3.5140000000000002,B+ (3.3)
CGS 103,CGS,Feminist Theory,4.818333333333333,3.6033333333333335,B+ (3.3)
CGS 104,CGS,Adv. Top/Compar. Perspectives,6.3325,3.59,B+ (3.3)
CGS 105,CGS,Queer Theory,5.545789473684211,3.498666666666667,B+ (3.3)
CGS 106,CGS,Gender & the Law,5.091666666666667,3.758,A- (3.7)
CGS 106,CGS,Gender Equality & the Law,4.970000000000001,3.335,B+ (3.3)
CGS 107,CGS,Gender & Reproductive Rights,3.9133333333333336,3.575,B+ (3.3)
CGS 109B,CGS,Gender & Info. Technology,3.9,3.51,B+ (3.3)
CGS 110,CGS,Gender and Sexuality in Sports,3.64,3.8,A- (3.7)
CGS 111,CGS,Gender and the Body,4.212727272727273,3.5589999999999997,B+ (3.3)
CGS 112,CGS,Sexuality & Nation,5.568148148148148,3.5450000000000004,B+ (3.3)
CGS 113,CGS,Gender & Sexuality in the Arts,4.719230769230769,3.5799999999999996,B+ (3.3)
CGS 114,CGS,GenderRaceEthnicity & Class,4.386363636363637,3.6,B+ (3.3)
CGS 115,CGS,Latina/o Sexualities,5.63,3.3,B+ (3.3)
CGS 116,CGS,Girls & Sexuality,4.32,3.87,A- (3.7)
CGS 118,CGS,Gender and Incarceration,4.3420000000000005,3.7533333333333334,A- (3.7)
CGS 119,CGS,Asian American Film and Media,4.703333333333333,3.856666666666667,A- (3.7)
CGS 120,CGS,Capitalism & Gender,2.9775,3.675,B+ (3.3)
CGS 121,CGS,Topics:Critical Gender Studies,3.7785714285714285,3.71,A- (3.7)
CGS 123,CGS,Gender & Reproductive Politics,4.308333333333334,3.8150000000000004,A- (3.7)
CGS 137,CGS,Latina Issues & Cultural Prod.,4.195,3.85,A- (3.7)
CGS 2A,CGS,Intro/CGS: Key Terms Concepts,3.786,3.657,B+ (3.3)
CGS 2A,CGS,Intro/CGS: Social Movements,4.196153846153846,3.443636363636364,B+ (3.3)
CGS 2B,CGS,Intro/CGS:Gender&Institutions,4.488,3.3899999999999997,B+ (3.3)
CGS 2B,CGS,Intro/CGS:Social Formations,4.0183333333333335,3.733333333333333,A- (3.7)
CHEM 100A,CHEM,Analytical Chem Lab,11.076470588235296,3.0776923076923075,B (3.0)
CHEM 100A,CHEM,Analytical Chemistry Lab,9.082105263157894,3.125135135135135,B (3.0)
CHEM 100B,CHEM,Fundamentls/Instrumentl Analys,7.219090909090909,2.7439999999999998,B- (2.7)
CHEM 100B,CHEM,Instrumental Analysis,5.223333333333334,3.07,B (3.0)
CHEM 100B,CHEM,Instrumental Chemistry Lab,9.364583333333334,3.1845,B (3.0)
CHEM 100BL,CHEM,Instrumental Analysis Lab,8.552,3.2642857142857147,B (3.0)
CHEM 105A,CHEM,Physical Chemistry Laboratory,9.58485294117647,3.0580000000000003,B (3.0)
CHEM 108,CHEM,Molecular Biochemistry Lab,7.017142857142857,3.359166666666667,B+ (3.3)
CHEM 108,CHEM,Protein Biochemistry Lab,8.24017857142857,3.3798113207547167,B+ (3.3)
CHEM 109,CHEM,Molecular Biochemistry Lab,7.48875,3.36875,B+ (3.3)
CHEM 109,CHEM,Recombinant DNA Laboratory,9.758888888888889,3.536388888888889,B+ (3.3)
CHEM 11,CHEM,The Periodic Table,4.829090909090909,3.183720930232558,B (3.0)
CHEM 111,CHEM,Origins of Life & the Universe,4.35,3.0949999999999998,B (3.0)
CHEM 112A,CHEM,Molecular Biochemistry Lab,7.017142857142857,3.359166666666667,B+ (3.3)
CHEM 112B,CHEM,Molecular Biochemistry Lab,7.48875,3.38625,B+ (3.3)
CHEM 113,CHEM,Biophysical Chem of Macromolec,6.9750000000000005,3.8383333333333334,A- (3.7)
CHEM 113,CHEM,Physical Chem/Biol Macromolec,6.09875,3.812,A- (3.7)
CHEM 114A,CHEM,Biochemical Structure&Function,7.3478260869565215,2.919545454545455,B- (2.7)
CHEM 114B,CHEM,Biochem Energetics&Metabolism,7.436800000000001,3.0544,B (3.0)
CHEM 114C,CHEM,Biosynthesis of Macromolecules,6.826470588235294,2.802941176470588,B- (2.7)
CHEM 114D,CHEM,Molecular & Cellular Biochem,6.659999999999999,3.436666666666667,B+ (3.3)
CHEM 115,CHEM,Genome Editing,7.956666666666666,3.5549999999999997,B+ (3.3)
CHEM 116,CHEM,Chemical Biology,6.223000000000001,3.4499999999999997,B+ (3.3)
CHEM 116,CHEM,Enzyme Catalyzed Reactions,5.996666666666666,3.2544444444444443,B (3.0)
CHEM 118,CHEM,Pharmacology and Toxicology,5.68875,3.151875,B (3.0)
CHEM 119,CHEM,RNA Biochemistry,7.58,3.07,B (3.0)
CHEM 12,CHEM,Molecules and Reactions,4.853157894736842,3.181875,B (3.0)
CHEM 120A,CHEM,Inorganic Chemistry I,6.612758620689656,2.7948275862068965,B- (2.7)
CHEM 120B,CHEM,Inorganic Chemistry II,5.709375,3.14375,B (3.0)
CHEM 124,CHEM,Bioinorganic Chemistry,5.705,2.66,C+ (2.3)
CHEM 125,CHEM,Bioinorganic Chemistry,5.739047619047619,2.8245454545454547,B- (2.7)
CHEM 126,CHEM,Physical Chem: Quantum Mech,8.169166666666667,2.8041666666666667,B- (2.7)
CHEM 126,CHEM,Physical Chemistry,7.5249999999999995,2.5916666666666663,C+ (2.3)
CHEM 126A,CHEM,Phys Biochem: Thermodynamics,7.6875,3.0324999999999998,B (3.0)
CHEM 126B,CHEM,Phys Biochem: Quantum Mech,8.364285714285714,2.8442857142857143,B- (2.7)
CHEM 127,CHEM,Physical Chem: Thermodynamics,7.566666666666666,2.8233333333333337,B- (2.7)
CHEM 127,CHEM,Physical Chemistry,7.411999999999999,2.654,C+ (2.3)
CHEM 13,CHEM,Chemistry of Life,4.3341666666666665,3.049090909090909,B (3.0)
CHEM 130,CHEM,Chem Physics: Quantum Mech,9.083333333333334,2.6199999999999997,C+ (2.3)
CHEM 131,CHEM,Chem Physics: Stat Thermo I,7.842222222222222,2.8822222222222225,B- (2.7)
CHEM 131,CHEM,Physical Chemistry,8.405714285714286,2.5,C+ (2.3)
CHEM 132,CHEM,Chem Physics: Stat Thermo II,7.738181818181818,2.7745454545454544,B- (2.7)
CHEM 132,CHEM,Physical Chemistry,7.948,2.4899999999999998,C+ (2.3)
CHEM 133,CHEM,Chemical Physics: Quantum Mech,10.63,2.535,C+ (2.3)
CHEM 133,CHEM,Physical Chemistry,9.048,2.694,C+ (2.3)
CHEM 134,CHEM,Polymeric Materials,5.53,3.43,B+ (3.3)
CHEM 140A,CHEM,Organic Chemistry I,9.191894736842105,2.6504545454545454,C+ (2.3)
CHEM 140B,CHEM,Organic Chemistry II,8.870253164556962,2.6664,C+ (2.3)
CHEM 140BH,CHEM,Honors Organic Chemistry,7.37,3.7310000000000003,A- (3.7)
CHEM 140C,CHEM,Organic Chemistry III,8.815964912280702,2.7616666666666667,B- (2.7)
CHEM 140CH,CHEM,Honors Organic Chemistry,7.084999999999999,3.651,B+ (3.3)
CHEM 142,CHEM,Intro to Glycosciences,5.6033333333333335,3.75,A- (3.7)
CHEM 143A,CHEM,Organic Chemistry Laboratory,7.97093023255814,3.0405128205128205,B (3.0)
CHEM 143AH,CHEM,Honors Organic Chemistry Lab,8.77142857142857,3.358571428571429,B+ (3.3)
CHEM 143AM,CHEM,Organic Chem Lab - Majors,8.09,2.97,B- (2.7)
CHEM 143B,CHEM,Organic Chemistry Lab II,7.6925,3.265625,B (3.0)
CHEM 143B,CHEM,Organic Chemistry Laboratory,7.391379310344828,3.3134615384615387,B+ (3.3)
CHEM 143C,CHEM,Organic Chemistry Laboratory,7.123125,3.304375,B+ (3.3)
CHEM 146,CHEM,Kinetics & Mechan of Org React,6.8375,3.42,B+ (3.3)
CHEM 149A,CHEM,Environmental Chemistry,5.318333333333333,2.83,B- (2.7)
CHEM 149B,CHEM,Environmental Chemistry,5.376,3.1079999999999997,B (3.0)
CHEM 15,CHEM,Chemistry of the Universe,3.028,3.232,B (3.0)
CHEM 151,CHEM,Molecules That Changed World,3.7939999999999996,3.638,B+ (3.3)
CHEM 152,CHEM,Synthetic Methods/Organic Chem,5.205,3.315,B+ (3.3)
CHEM 154,CHEM,Mechanisms/Organic Reactions,6.548823529411765,3.339375,B+ (3.3)
CHEM 156,CHEM,Struct&Properties/Organc Molec,6.076666666666667,3.218,B (3.0)
CHEM 157,CHEM,Bioorganic & Natural Prod Chem,6.211666666666666,3.1950000000000003,B (3.0)
CHEM 157,CHEM,Natural Products Chemistry,5.545454545454546,3.141818181818182,B (3.0)
CHEM 158,CHEM,Applied Spectroscopy,6.752222222222222,3.29,B (3.0)
CHEM 164,CHEM,Structural Biology of Viruses,5.1881818181818184,3.14125,B (3.0)
CHEM 165,CHEM,3D Elctron Microscopy/Macromol,5.386666666666667,3.3300000000000005,B+ (3.3)
CHEM 166,CHEM,Environmntl&Moleculr Toxicolgy,5.05,3.71,A- (3.7)
CHEM 167,CHEM,Medicinal Chemistry,5.937777777777778,3.23,B (3.0)
CHEM 168,CHEM,Drug Synthesis and Design,4.702727272727273,3.2899999999999996,B (3.0)
CHEM 171,CHEM,Environmental Chemistry,5.318333333333333,2.83,B- (2.7)
CHEM 171,CHEM,Environmental Chemistry I,5.033571428571428,3.007142857142857,B (3.0)
CHEM 172,CHEM,Environmental Chemistry,5.376,3.1079999999999997,B (3.0)
CHEM 172,CHEM,Environmental Chemistry II,5.600909090909091,2.985454545454546,B- (2.7)
CHEM 173,CHEM,Atmospheric Chemistry,5.059523809523809,3.255454545454546,B (3.0)
CHEM 174,CHEM,Chem Prin of Marine Systems,4.910625,2.9642857142857144,B- (2.7)
CHEM 4,CHEM,Basic Chemistry,6.55,2.9000000000000004,B- (2.7)
CHEM 4,CHEM,Chemical Thinking,6.9825,2.9633333333333334,B- (2.7)
CHEM 40A,CHEM,Organic Chemistry I,8.546896551724137,2.782758620689655,B- (2.7)
CHEM 40B,CHEM,Organic Chemistry II,8.607735849056603,2.8275,B- (2.7)
CHEM 40BH,CHEM,Honors Organic Chemistry II,7.9079999999999995,3.626,B+ (3.3)
CHEM 40C,CHEM,Organic Chemistry III,9.345588235294118,2.8311764705882356,B- (2.7)
CHEM 40CH,CHEM,Honors Organic Chemistry III,7.109999999999999,3.5759999999999996,B+ (3.3)
CHEM 41A,CHEM,Organic I: Struct & React,8.45,3.23,B (3.0)
CHEM 41B,CHEM,Organic II: React & Synth,9.11,2.76,B- (2.7)
CHEM 41C,CHEM,Organic III: SynthReact&Macro,8.42,3.1,B (3.0)
CHEM 43A,CHEM,Organic Chemistry Laboratory,8.643157894736841,3.1455263157894735,B (3.0)
CHEM 43AM,CHEM,Organic Chem Lab - Majors,6.84,2.91,B- (2.7)
CHEM 6A,CHEM,General Chemistry I,6.736446700507614,2.840368421052631,B- (2.7)
CHEM 6AH,CHEM,Honors General Chemistry I,7.959375,3.241875,B (3.0)
CHEM 6B,CHEM,General Chemistry II,7.301705882352941,2.799506172839506,B- (2.7)
CHEM 6BH,CHEM,Honors General Chemistry II,7.255625,3.3475,B+ (3.3)
CHEM 6BL,CHEM,Intr Inorganic Chem Laboratory,9.637727272727274,2.9522222222222223,B- (2.7)
CHEM 6C,CHEM,General Chemistry  III,7.305144927536232,2.8586821705426355,B- (2.7)
CHEM 6CH,CHEM,Honors General Chemistry III,6.312,3.365333333333333,B+ (3.3)
CHEM 7L,CHEM,General Chemistry Laboratory,7.377941176470588,3.0209803921568628,B (3.0)
CHEM 7LM,CHEM,General Chemistry Lab - Majors,8.993333333333332,3.5288888888888885,B+ (3.3)
CHEM 93,CHEM,Cancer Therapeutic/Diagnostic,4.465999999999999,3.51,B+ (3.3)
CHEM 96,CHEM,Introductn to Teaching Science,3.3593548387096774,3.64,B+ (3.3)
CHIN 100AM,CHIN,Third Year Chinese,4.78,3.42,B+ (3.3)
CHIN 100AM,CHIN,Third Yr Chinese/Heritage SpkI,4.462142857142857,3.5242857142857145,B+ (3.3)
CHIN 100AN,CHIN,Third Year Chinese,4.78,3.42,B+ (3.3)
CHIN 100AN,CHIN,Third Yr Chinese/Non-Native I,5.064285714285715,3.54,B+ (3.3)
CHIN 100BM,CHIN,Third Year Chinese,4.335,3.545,B+ (3.3)
CHIN 100BM,CHIN,Third Yr Chinese/Heritage SpII,4.147142857142858,3.6,B+ (3.3)
CHIN 100BN,CHIN,Third Year Chinese,4.335,3.545,B+ (3.3)
CHIN 100BN,CHIN,Third Yr Chinese/Non-Native II,3.8684615384615384,3.68,B+ (3.3)
CHIN 100CM,CHIN,Third Year Chinese,4.323333333333333,3.55,B+ (3.3)
CHIN 100CM,CHIN,Third Yr Chinese/Heritage III,4.687142857142858,3.4933333333333336,B+ (3.3)
CHIN 100CN,CHIN,Third Year Chinese,4.323333333333333,3.55,B+ (3.3)
CHIN 10AD,CHIN,First Year Chinese I,5.002941176470588,3.488571428571429,B+ (3.3)
CHIN 10AD,CHIN,First Yr Chinese/Dialect Spk I,3.7624999999999997,3.6680952380952383,B+ (3.3)
CHIN 10AM,CHIN,First Year Chinese I,5.002941176470588,3.488571428571429,B+ (3.3)
CHIN 10AM,CHIN,First Yr Chinese/Mandarin I,5.816111111111111,3.613571428571429,B+ (3.3)
CHIN 10AN,CHIN,First Year Chinese I,5.002941176470588,3.488571428571429,B+ (3.3)
CHIN 10AN,CHIN,First Yr Chinese/Non-Native I,6.530909090909091,3.3497222222222223,B+ (3.3)
CHIN 10BD,CHIN,First Year Chinese II,5.173333333333333,3.4507692307692306,B+ (3.3)
CHIN 10BD,CHIN,First Yr Chinese/Dialect Sp II,5.045,3.574347826086957,B+ (3.3)
CHIN 10BM,CHIN,First Year Chinese II,5.173333333333333,3.4507692307692306,B+ (3.3)
CHIN 10BM,CHIN,First Yr Chinese/Mandarin II,5.138888888888889,3.632857142857143,B+ (3.3)
CHIN 10BN,CHIN,First Year Chinese II,5.173333333333333,3.4507692307692306,B+ (3.3)
CHIN 10BN,CHIN,First Yr Chinese/Non-Native II,7.509318181818182,3.4089285714285715,B+ (3.3)
CHIN 10CD,CHIN,First Year Chinese III,4.890588235294118,3.435714285714286,B+ (3.3)
CHIN 10CD,CHIN,First Yr Chinese/Dialect III,4.946071428571429,3.663846153846154,B+ (3.3)
CHIN 10CM,CHIN,First Year Chinese III,4.890588235294118,3.435714285714286,B+ (3.3)
CHIN 10CM,CHIN,First Yr Chinese/Mandarin III,5.2305882352941175,3.599375,B+ (3.3)
CHIN 10CN,CHIN,First Year Chinese III,4.890588235294118,3.435714285714286,B+ (3.3)
CHIN 10CN,CHIN,First Yr Chinese/Non-NativeIII,6.2730303030303025,3.431785714285714,B+ (3.3)
CHIN 11,CHIN,First Year Chinese I,5.002941176470588,3.488571428571429,B+ (3.3)
CHIN 111,CHIN,Third Year Chinese,4.78,3.42,B+ (3.3)
CHIN 112,CHIN,Third Year Chinese,4.335,3.545,B+ (3.3)
CHIN 113,CHIN,Third Year Chinese,4.323333333333333,3.55,B+ (3.3)
CHIN 12,CHIN,First Year Chinese II,5.173333333333333,3.4507692307692306,B+ (3.3)
CHIN 13,CHIN,First Year Chinese III,4.890588235294118,3.435714285714286,B+ (3.3)
CHIN 165A,CHIN,Business Chinese,5.617692307692308,3.4575,B+ (3.3)
CHIN 165B,CHIN,Business Chinese,5.522857142857142,3.4875,B+ (3.3)
CHIN 165C,CHIN,Business Chinese,6.0687500000000005,3.4749999999999996,B+ (3.3)
CHIN 182B,CHIN,Intro/Classical Chinese-Adv II,4.385555555555555,3.73,A- (3.7)
CHIN 185A,CHIN,Readngs/Chinese Cult & Society,4.699090909090909,3.77,A- (3.7)
CHIN 185C,CHIN,Readngs/Chinese Cult & Society,4.59375,3.9,A- (3.7)
CHIN 20AD,CHIN,Second Year Chinese,4.875,3.4566666666666666,B+ (3.3)
CHIN 20AD,CHIN,Second Yr Chinese-Dialect SpkI,4.098260869565218,3.6854545454545455,B+ (3.3)
CHIN 20AM,CHIN,Second Year Chinese,4.875,3.4566666666666666,B+ (3.3)
CHIN 20AM,CHIN,Second Yr Chinese-Mandarin I,5.295217391304347,3.6206666666666667,B+ (3.3)
